Bonds,,Date,XS0801954867,FR0010032730,XS0235605853,XS0307005545,XS0196630270,XS0975113498,XS0365901734
,,9/8/2020,NA,NA,NA,NA,NA,NA,NA
,,9/9/2020,NA,NA,NA,NA,NA,NA,NA
,,9/10/2020,NA,NA,NA,NA,NA,NA,NA
,,9/11/2020,NA,NA,NA,NA,NA,NA,NA
,,9/14/2020,NA,NA,NA,NA,NA,NA,NA
,,9/15/2020,NA,NA,NA,NA,NA,NA,NA
,,9/16/2020,NA,NA,NA,NA,NA,NA,NA
,,9/17/2020,NA,NA,NA,NA,NA,NA,NA
,,9/18/2020,NA,NA,NA,NA,NA,NA,NA
,,9/21/2020,NA,NA,NA,NA,NA,NA,NA
,,9/22/2020,NA,NA,NA,NA,NA,NA,NA
,,9/23/2020,NA,NA,NA,NA,NA,NA,NA
,,9/24/2020,NA,NA,NA,NA,NA,NA,NA
,,9/25/2020,NA,NA,NA,NA,NA,NA,NA
,,9/28/2020,NA,NA,NA,NA,NA,NA,NA
,,9/29/2020,NA,NA,NA,NA,NA,NA,NA
,,9/30/2020,NA,NA,NA,NA,NA,NA,NA
,,10/1/2020,NA,NA,NA,NA,NA,NA,NA
,,10/2/2020,NA,NA,NA,NA,NA,NA,NA
,,10/5/2020,NA,NA,NA,NA,NA,NA,NA
,,10/6/2020,NA,NA,NA,NA,NA,NA,NA
,,10/7/2020,NA,NA,NA,NA,NA,NA,NA
,,10/8/2020,NA,NA,NA,NA,NA,NA,NA
,,10/9/2020,NA,NA,NA,NA,NA,NA,NA
,,10/12/2020,NA,NA,NA,NA,NA,NA,NA
,,10/13/2020,NA,NA,NA,NA,NA,NA,NA
,,10/14/2020,NA,NA,NA,NA,NA,NA,NA
,,10/15/2020,NA,NA,NA,NA,NA,NA,NA
,,10/16/2020,NA,NA,NA,NA,NA,NA,NA
,,10/19/2020,NA,NA,NA,NA,NA,NA,NA
,,10/20/2020,NA,NA,NA,NA,NA,NA,NA
,,10/21/2020,NA,NA,NA,NA,NA,NA,NA
,,10/22/2020,NA,NA,NA,NA,NA,NA,NA
,,10/23/2020,NA,NA,NA,NA,NA,NA,NA
,,10/26/2020,NA,NA,NA,NA,NA,NA,NA
,,10/27/2020,NA,NA,NA,NA,NA,NA,NA
,,10/28/2020,NA,NA,NA,NA,NA,NA,NA
,,10/29/2020,NA,NA,NA,NA,NA,NA,NA
,,10/30/2020,NA,NA,NA,NA,NA,NA,NA
,,11/2/2020,NA,NA,NA,NA,NA,NA,NA
,,11/3/2020,NA,NA,NA,NA,NA,NA,NA
,,11/4/2020,NA,NA,NA,NA,NA,NA,NA
,,11/5/2020,NA,NA,NA,NA,NA,NA,NA
,,11/6/2020,NA,NA,NA,NA,NA,NA,NA
,,11/9/2020,NA,NA,NA,NA,NA,NA,NA
,,11/10/2020,NA,NA,NA,NA,NA,NA,NA
,,11/11/2020,NA,NA,NA,NA,NA,NA,NA
,,11/12/2020,NA,NA,NA,NA,NA,NA,NA
,,11/13/2020,NA,NA,NA,NA,NA,NA,NA
,,11/16/2020,NA,NA,NA,NA,NA,NA,NA
,,11/17/2020,NA,NA,NA,NA,NA,NA,NA
,,11/18/2020,NA,NA,NA,NA,NA,NA,NA
,,11/19/2020,NA,NA,NA,NA,NA,NA,NA
,,11/20/2020,NA,NA,NA,NA,NA,NA,NA
,,11/23/2020,NA,NA,NA,NA,NA,NA,NA
,,11/24/2020,NA,NA,NA,NA,NA,NA,NA
,,11/25/2020,NA,NA,NA,NA,NA,NA,NA
,,11/26/2020,NA,NA,NA,NA,NA,NA,NA
,,11/27/2020,NA,NA,NA,NA,NA,NA,NA
,,11/30/2020,NA,NA,NA,NA,NA,NA,NA
,,12/1/2020,NA,NA,NA,NA,NA,NA,NA
,,12/2/2020,NA,NA,NA,NA,NA,NA,NA
,,12/3/2020,NA,NA,NA,NA,NA,NA,NA
,,12/4/2020,NA,NA,NA,NA,NA,NA,NA
,,12/7/2020,NA,NA,NA,NA,NA,NA,NA
,,12/8/2020,NA,NA,NA,NA,NA,NA,NA
,,12/9/2020,NA,NA,NA,NA,NA,NA,NA
,,12/10/2020,NA,NA,NA,NA,NA,NA,NA
,,12/11/2020,NA,NA,NA,NA,NA,NA,NA
,,12/14/2020,NA,NA,NA,NA,NA,NA,NA
,,12/15/2020,NA,NA,NA,NA,NA,NA,NA
,,12/16/2020,NA,NA,NA,NA,NA,NA,NA
,,12/17/2020,NA,NA,NA,NA,NA,NA,NA
,,12/18/2020,NA,NA,NA,NA,NA,NA,NA
,,12/21/2020,NA,NA,NA,NA,NA,NA,NA
,,12/22/2020,NA,NA,NA,NA,NA,NA,NA
,,12/23/2020,NA,NA,NA,NA,NA,NA,NA
,,12/24/2020,NA,NA,NA,NA,NA,NA,NA
,,12/25/2020,NA,NA,NA,NA,NA,NA,NA
,,12/28/2020,NA,NA,NA,NA,NA,NA,NA
,,12/29/2020,NA,NA,NA,NA,NA,NA,NA
,,12/30/2020,NA,NA,NA,NA,NA,NA,NA
,,12/31/2020,NA,NA,NA,NA,NA,NA,NA
,,1/1/2021,NA,NA,NA,NA,NA,NA,NA
,,1/4/2021,NA,NA,NA,NA,NA,NA,NA
,,1/5/2021,NA,NA,NA,NA,NA,NA,NA
,,1/6/2021,NA,NA,NA,NA,NA,NA,NA
,,1/7/2021,NA,NA,NA,NA,NA,NA,NA
,,1/8/2021,NA,NA,NA,NA,NA,NA,NA
,,1/11/2021,NA,NA,NA,NA,NA,NA,NA
,,1/12/2021,NA,NA,NA,NA,NA,NA,NA
,,1/13/2021,NA,NA,NA,NA,NA,NA,NA
,,1/14/2021,NA,NA,NA,NA,NA,NA,NA
,,1/15/2021,NA,NA,NA,NA,NA,NA,NA
,,1/18/2021,NA,NA,NA,NA,NA,NA,NA
,,1/19/2021,NA,NA,NA,NA,NA,NA,NA
,,1/20/2021,NA,NA,NA,NA,NA,NA,NA
,,1/21/2021,NA,NA,NA,NA,NA,NA,NA
,,1/22/2021,NA,NA,NA,NA,NA,NA,NA
,,1/25/2021,NA,NA,NA,NA,NA,NA,NA
,,1/26/2021,NA,NA,NA,NA,NA,NA,NA
,,1/27/2021,NA,NA,NA,NA,NA,NA,NA
,,1/28/2021,NA,NA,NA,NA,NA,NA,NA
,,1/29/2021,NA,NA,NA,NA,NA,NA,NA
,,2/1/2021,NA,NA,NA,NA,NA,NA,NA
,,2/2/2021,NA,NA,NA,NA,NA,NA,NA
,,2/3/2021,NA,NA,NA,NA,NA,NA,NA
,,2/4/2021,NA,NA,NA,NA,NA,NA,NA
,,2/5/2021,NA,NA,NA,NA,NA,NA,NA
,,2/8/2021,NA,NA,NA,NA,NA,NA,NA
,,2/9/2021,NA,NA,NA,NA,NA,NA,NA
,,2/10/2021,NA,NA,NA,NA,NA,NA,NA
,,2/11/2021,NA,NA,NA,NA,NA,NA,NA
,,2/12/2021,NA,NA,NA,NA,NA,NA,NA
,,2/15/2021,NA,NA,NA,NA,NA,NA,NA
,,2/16/2021,NA,NA,NA,NA,NA,NA,NA
,,2/17/2021,NA,NA,NA,NA,NA,NA,NA
,,2/18/2021,NA,NA,NA,NA,NA,NA,NA
,,2/19/2021,NA,NA,NA,NA,NA,NA,NA
,,2/22/2021,NA,NA,NA,NA,NA,NA,NA
,,2/23/2021,NA,NA,NA,NA,NA,NA,NA
,,2/24/2021,NA,NA,NA,NA,NA,NA,NA
,,2/25/2021,NA,NA,NA,NA,NA,NA,NA
,,2/26/2021,NA,NA,NA,NA,NA,NA,NA
,,3/1/2021,NA,NA,NA,NA,NA,NA,NA
,,3/2/2021,NA,NA,NA,NA,NA,NA,NA
,,3/3/2021,NA,NA,NA,NA,NA,NA,NA
,,3/4/2021,NA,NA,NA,NA,NA,NA,NA
,,3/5/2021,NA,NA,NA,NA,NA,NA,NA
,,3/8/2021,NA,NA,NA,NA,NA,NA,NA
,,3/9/2021,NA,NA,NA,NA,NA,NA,NA
,,3/10/2021,NA,NA,NA,NA,NA,NA,NA
,,3/11/2021,NA,NA,NA,NA,NA,NA,NA
,,3/12/2021,NA,NA,NA,NA,NA,NA,NA
,,3/15/2021,NA,NA,NA,NA,NA,NA,NA
,,3/16/2021,NA,NA,NA,NA,NA,NA,NA
,,3/17/2021,NA,NA,NA,NA,NA,NA,NA
,,3/18/2021,NA,NA,NA,NA,NA,NA,NA
,,3/19/2021,NA,NA,NA,NA,NA,NA,NA
,,3/22/2021,NA,NA,NA,NA,NA,NA,NA
,,3/23/2021,NA,NA,NA,NA,NA,NA,NA
,,3/24/2021,NA,NA,NA,NA,NA,NA,NA
,,3/25/2021,NA,NA,NA,NA,NA,NA,NA
,,3/26/2021,NA,NA,NA,NA,NA,NA,NA
,,3/29/2021,NA,NA,NA,NA,NA,NA,NA
,,3/30/2021,NA,NA,NA,NA,NA,NA,NA
,,3/31/2021,NA,NA,NA,NA,NA,NA,NA
,,4/1/2021,NA,NA,NA,NA,NA,NA,NA
,,4/2/2021,NA,NA,NA,NA,NA,NA,NA
,,4/5/2021,NA,NA,NA,NA,NA,NA,NA
,,4/6/2021,NA,NA,NA,NA,NA,NA,NA
,,4/7/2021,NA,NA,NA,NA,NA,NA,NA
,,4/8/2021,NA,NA,NA,NA,NA,NA,NA
,,4/9/2021,NA,NA,NA,NA,NA,NA,NA
,,4/12/2021,NA,NA,NA,NA,NA,NA,NA
,,4/13/2021,NA,NA,NA,NA,NA,NA,NA
,,4/14/2021,NA,NA,NA,NA,NA,NA,NA
,,4/15/2021,NA,NA,NA,NA,NA,NA,NA
,,4/16/2021,NA,NA,NA,NA,NA,NA,NA
,,4/19/2021,NA,NA,NA,NA,NA,NA,NA
,,4/20/2021,NA,NA,NA,NA,NA,NA,NA
,,4/21/2021,NA,NA,NA,NA,NA,NA,NA
,,4/22/2021,NA,NA,NA,NA,NA,NA,NA
,,4/23/2021,NA,NA,NA,NA,NA,NA,NA
,,4/26/2021,NA,NA,NA,NA,NA,NA,NA
,,4/27/2021,NA,NA,NA,NA,NA,NA,NA
,,4/28/2021,NA,NA,NA,NA,NA,NA,NA
,,4/29/2021,NA,NA,NA,NA,NA,NA,NA
,,4/30/2021,NA,NA,NA,NA,NA,NA,NA
,,5/3/2021,NA,NA,NA,NA,NA,NA,NA
,,5/4/2021,NA,NA,NA,NA,NA,NA,NA
,,5/5/2021,NA,NA,NA,NA,NA,NA,NA
,,5/6/2021,NA,NA,NA,NA,NA,NA,NA
,,5/7/2021,NA,NA,NA,NA,NA,NA,NA
,,5/10/2021,NA,NA,NA,NA,NA,NA,NA
,,5/11/2021,NA,NA,NA,NA,NA,NA,NA
,,5/12/2021,NA,NA,NA,NA,NA,NA,NA
,,5/13/2021,NA,NA,NA,NA,NA,NA,NA
,,5/14/2021,NA,NA,NA,NA,NA,NA,NA
,,5/17/2021,NA,NA,NA,NA,NA,NA,NA
,,5/18/2021,NA,NA,NA,NA,NA,NA,NA
,,5/19/2021,NA,NA,NA,NA,NA,NA,NA
,,5/20/2021,NA,NA,NA,NA,NA,NA,NA
,,5/21/2021,NA,NA,NA,NA,NA,NA,NA
,,5/24/2021,NA,NA,NA,NA,NA,NA,NA
,,5/25/2021,NA,NA,NA,NA,NA,NA,NA
,,5/26/2021,NA,NA,NA,NA,NA,NA,NA
,,5/27/2021,NA,NA,NA,NA,NA,NA,NA
,,5/28/2021,NA,NA,NA,NA,NA,NA,NA
,,5/31/2021,NA,NA,NA,NA,NA,NA,NA
,,6/1/2021,NA,NA,NA,NA,NA,NA,NA
,,6/2/2021,NA,NA,NA,NA,NA,NA,NA
,,6/3/2021,NA,NA,NA,NA,NA,NA,NA
,,6/4/2021,NA,NA,NA,NA,NA,NA,NA
,,6/7/2021,NA,NA,NA,NA,NA,NA,NA
,,6/8/2021,NA,NA,NA,NA,NA,NA,NA
,,6/9/2021,NA,NA,NA,NA,NA,NA,NA
,,6/10/2021,NA,NA,NA,NA,NA,NA,NA
,,6/11/2021,NA,NA,NA,NA,NA,NA,NA
,,6/14/2021,NA,NA,NA,NA,NA,NA,NA
,,6/15/2021,NA,NA,NA,NA,NA,NA,NA
,,6/16/2021,NA,NA,NA,NA,NA,NA,NA
,,6/17/2021,NA,NA,NA,NA,NA,NA,NA
,,6/18/2021,NA,NA,NA,NA,NA,NA,NA
,,6/21/2021,NA,NA,NA,NA,NA,NA,NA
,,6/22/2021,NA,NA,NA,NA,NA,NA,NA
,,6/23/2021,NA,NA,NA,NA,NA,NA,NA
,,6/24/2021,NA,NA,NA,NA,NA,NA,NA
,,6/25/2021,NA,NA,NA,NA,NA,NA,NA
,,6/28/2021,NA,NA,NA,NA,NA,NA,NA
,,6/29/2021,NA,NA,NA,NA,NA,NA,NA
,,6/30/2021,NA,NA,NA,NA,NA,NA,NA
,,7/1/2021,NA,NA,NA,NA,NA,NA,NA
,,7/2/2021,NA,NA,NA,NA,NA,NA,NA
,,7/5/2021,NA,NA,NA,NA,NA,NA,NA
,,7/6/2021,NA,NA,NA,NA,NA,NA,NA
,,7/7/2021,NA,NA,NA,NA,NA,NA,NA
,,7/8/2021,NA,NA,NA,NA,NA,NA,NA
,,7/9/2021,NA,NA,NA,NA,NA,NA,NA
,,7/12/2021,NA,NA,NA,NA,NA,NA,NA
,,7/13/2021,NA,NA,NA,NA,NA,NA,NA
,,7/14/2021,NA,NA,NA,NA,NA,NA,NA
,,7/15/2021,NA,NA,NA,NA,NA,NA,NA
,,7/16/2021,NA,NA,NA,NA,NA,NA,NA
,,7/19/2021,NA,NA,NA,NA,NA,NA,NA
,,7/20/2021,NA,NA,NA,NA,NA,NA,NA
,,7/21/2021,NA,NA,NA,NA,NA,NA,NA
,,7/22/2021,NA,NA,NA,NA,NA,NA,NA
,,7/23/2021,NA,NA,NA,NA,NA,NA,NA
,,7/26/2021,NA,NA,NA,NA,NA,NA,NA
,,7/27/2021,NA,NA,NA,NA,NA,NA,NA
,,7/28/2021,NA,NA,NA,NA,NA,NA,NA
,,7/29/2021,NA,NA,NA,NA,NA,NA,NA
,,7/30/2021,NA,NA,NA,NA,NA,NA,NA
,,8/2/2021,NA,NA,NA,NA,NA,NA,NA
,,8/3/2021,NA,NA,NA,NA,NA,NA,NA
,,8/4/2021,NA,NA,NA,NA,NA,NA,NA
,,8/5/2021,NA,NA,NA,NA,NA,NA,NA
,,8/6/2021,NA,NA,NA,NA,NA,NA,NA
,,8/9/2021,NA,NA,NA,NA,NA,NA,NA
,,8/10/2021,NA,NA,NA,NA,NA,NA,NA
,,8/11/2021,NA,NA,NA,NA,NA,NA,NA
,,8/12/2021,NA,NA,NA,NA,NA,NA,NA
,,8/13/2021,NA,NA,NA,NA,NA,NA,NA
,,8/16/2021,NA,NA,NA,NA,NA,NA,NA
,,8/17/2021,NA,NA,NA,NA,NA,NA,NA
,,8/18/2021,NA,NA,NA,NA,NA,NA,NA
,,8/19/2021,NA,NA,NA,NA,NA,NA,NA
,,8/20/2021,NA,NA,NA,NA,NA,NA,NA
,,8/23/2021,NA,NA,NA,NA,NA,NA,NA
,,8/24/2021,NA,NA,NA,NA,NA,NA,NA
,,8/25/2021,NA,NA,NA,NA,NA,NA,NA
,,8/26/2021,NA,NA,NA,NA,NA,NA,NA
,,8/27/2021,NA,NA,NA,NA,NA,NA,NA
,,8/30/2021,NA,NA,NA,NA,NA,NA,NA
,,8/31/2021,NA,NA,NA,NA,NA,NA,NA
,,9/1/2021,NA,NA,NA,NA,NA,NA,NA
,,9/2/2021,NA,NA,NA,NA,NA,NA,NA
,,9/3/2021,NA,NA,NA,NA,NA,NA,NA
,,9/6/2021,NA,NA,NA,NA,NA,NA,NA
,,9/7/2021,NA,NA,NA,NA,NA,NA,NA
,,9/8/2021,NA,NA,NA,NA,NA,NA,NA
,,9/9/2021,NA,NA,NA,NA,NA,NA,NA
,,9/10/2021,NA,NA,NA,NA,NA,NA,NA
,,9/13/2021,NA,NA,NA,NA,NA,NA,NA
,,9/14/2021,NA,NA,NA,NA,NA,NA,NA
,,9/15/2021,NA,NA,NA,NA,NA,NA,NA
,,9/16/2021,NA,NA,NA,NA,NA,NA,NA
,,9/17/2021,NA,NA,NA,NA,NA,NA,NA
,,9/20/2021,NA,NA,NA,NA,NA,NA,NA
,,9/21/2021,NA,NA,NA,NA,NA,NA,NA
,,9/22/2021,NA,NA,NA,NA,NA,NA,NA
,,9/23/2021,NA,NA,NA,NA,NA,NA,NA
,,9/24/2021,NA,NA,NA,NA,NA,NA,NA
,,9/27/2021,NA,NA,NA,NA,NA,NA,NA
,,9/28/2021,NA,NA,NA,NA,NA,NA,NA
,,9/29/2021,NA,NA,NA,NA,NA,NA,NA
,,9/30/2021,NA,NA,NA,NA,NA,NA,NA
,,10/1/2021,NA,NA,NA,NA,NA,NA,NA
,,10/4/2021,NA,NA,NA,NA,NA,NA,NA
,,10/5/2021,NA,NA,NA,NA,NA,NA,NA
,,10/6/2021,NA,NA,NA,NA,NA,NA,NA
,,10/7/2021,NA,NA,NA,NA,NA,NA,NA
,,10/8/2021,NA,NA,NA,NA,NA,NA,NA
,,10/11/2021,NA,NA,NA,NA,NA,NA,NA
,,10/12/2021,NA,NA,NA,NA,NA,NA,NA
,,10/13/2021,NA,NA,NA,NA,NA,NA,NA
,,10/14/2021,NA,NA,NA,NA,NA,NA,NA
,,10/15/2021,NA,NA,NA,NA,NA,NA,NA
,,10/18/2021,NA,NA,NA,NA,NA,NA,NA
,,10/19/2021,NA,NA,NA,NA,NA,NA,NA
,,10/20/2021,NA,NA,NA,NA,NA,NA,NA
,,10/21/2021,NA,NA,NA,NA,NA,NA,NA
,,10/22/2021,NA,NA,NA,NA,NA,NA,NA
,,10/25/2021,NA,NA,NA,NA,NA,NA,NA
,,10/26/2021,NA,NA,NA,NA,NA,NA,NA
,,10/27/2021,NA,NA,NA,NA,NA,NA,NA
,,10/28/2021,NA,NA,NA,NA,NA,NA,NA
,,10/29/2021,NA,NA,NA,NA,NA,NA,NA
,,11/1/2021,NA,NA,NA,NA,NA,NA,NA
,,11/2/2021,NA,NA,NA,NA,NA,NA,NA
,,11/3/2021,NA,NA,NA,NA,NA,NA,NA
,,11/4/2021,NA,NA,NA,NA,NA,NA,NA
,,11/5/2021,NA,NA,NA,NA,NA,NA,NA
,,11/8/2021,NA,NA,NA,NA,NA,NA,NA
,,11/9/2021,NA,NA,NA,NA,NA,NA,NA
,,11/10/2021,NA,NA,NA,NA,NA,NA,NA
,,11/11/2021,NA,NA,NA,NA,NA,NA,NA
,,11/12/2021,NA,NA,NA,NA,NA,NA,NA
,,11/15/2021,NA,NA,NA,NA,NA,NA,NA
,,11/16/2021,NA,NA,NA,NA,NA,NA,NA
,,11/17/2021,NA,NA,NA,NA,NA,NA,NA
,,11/18/2021,NA,NA,NA,NA,NA,NA,NA
,,11/19/2021,NA,NA,NA,NA,NA,NA,NA
,,11/22/2021,NA,NA,NA,NA,NA,NA,NA
,,11/23/2021,NA,NA,NA,NA,NA,NA,NA
,,11/24/2021,NA,NA,NA,NA,NA,NA,NA
,,11/25/2021,NA,NA,NA,NA,NA,NA,NA
,,11/26/2021,NA,NA,NA,NA,NA,NA,NA
,,11/29/2021,NA,NA,NA,NA,NA,NA,NA
,,11/30/2021,NA,NA,NA,NA,NA,NA,NA
,,12/1/2021,NA,NA,NA,NA,NA,NA,NA
,,12/2/2021,NA,NA,NA,NA,NA,NA,NA
,,12/3/2021,NA,NA,NA,NA,NA,NA,NA
,,12/6/2021,NA,NA,NA,NA,NA,NA,NA
,,12/7/2021,NA,NA,NA,NA,NA,NA,NA
,,12/8/2021,NA,NA,NA,NA,NA,NA,NA
,,12/9/2021,NA,NA,NA,NA,NA,NA,NA
,,12/10/2021,NA,NA,NA,NA,NA,NA,NA
,,12/13/2021,NA,NA,NA,NA,NA,NA,NA
,,12/14/2021,NA,NA,NA,NA,NA,NA,NA
,,12/15/2021,NA,NA,NA,NA,NA,NA,NA
,,12/16/2021,NA,NA,NA,NA,NA,NA,NA
,,12/17/2021,NA,NA,NA,NA,NA,NA,NA
,,12/20/2021,NA,NA,NA,NA,NA,NA,NA
,,12/21/2021,NA,NA,NA,NA,NA,NA,NA
,,12/22/2021,NA,NA,NA,NA,NA,NA,NA
,,12/23/2021,NA,NA,NA,NA,NA,NA,NA
,,12/24/2021,NA,NA,NA,NA,NA,NA,NA
,,12/27/2021,NA,NA,NA,NA,NA,NA,NA
,,12/28/2021,NA,NA,NA,NA,NA,NA,NA
,,12/29/2021,NA,NA,NA,NA,NA,NA,NA
,,12/30/2021,NA,NA,NA,NA,NA,NA,NA
,,12/31/2021,NA,NA,NA,NA,NA,NA,NA
,,1/3/2022,NA,NA,NA,NA,NA,NA,NA
,,1/4/2022,NA,NA,NA,NA,NA,NA,NA
,,1/5/2022,NA,NA,NA,NA,NA,NA,NA
,,1/6/2022,NA,NA,NA,NA,NA,NA,NA
,,1/7/2022,NA,NA,NA,NA,NA,NA,NA
,,1/10/2022,NA,NA,NA,NA,NA,NA,NA
,,1/11/2022,NA,NA,NA,NA,NA,NA,NA
,,1/12/2022,NA,NA,NA,NA,NA,NA,NA
,,1/13/2022,NA,NA,NA,NA,NA,NA,NA
,,1/14/2022,NA,NA,NA,NA,NA,NA,NA
,,1/17/2022,NA,NA,NA,NA,NA,NA,NA
,,1/18/2022,NA,NA,NA,NA,NA,NA,NA
,,1/19/2022,NA,NA,NA,NA,NA,NA,NA
,,1/20/2022,NA,NA,NA,NA,NA,NA,NA
,,1/21/2022,NA,NA,NA,NA,NA,NA,NA
,,1/24/2022,NA,NA,NA,NA,NA,NA,NA
,,1/25/2022,NA,NA,NA,NA,NA,NA,NA
,,1/26/2022,NA,NA,NA,NA,NA,NA,NA
,,1/27/2022,NA,NA,NA,NA,NA,NA,NA
,,1/28/2022,NA,NA,NA,NA,NA,NA,NA
,,1/31/2022,NA,NA,NA,NA,NA,NA,NA
,,2/1/2022,NA,NA,NA,NA,NA,NA,NA
,,2/2/2022,NA,NA,NA,NA,NA,NA,NA
,,2/3/2022,NA,NA,NA,NA,NA,NA,NA
,,2/4/2022,NA,NA,NA,NA,NA,NA,NA
,,2/7/2022,NA,NA,NA,NA,NA,NA,NA
,,2/8/2022,NA,NA,NA,NA,NA,NA,NA
,,2/9/2022,NA,NA,NA,NA,NA,NA,NA
,,2/10/2022,NA,NA,NA,NA,NA,NA,NA
,,2/11/2022,NA,NA,NA,NA,NA,NA,NA
,,2/14/2022,NA,NA,NA,NA,NA,NA,NA
,,2/15/2022,NA,NA,NA,NA,NA,NA,NA
,,2/16/2022,NA,NA,NA,NA,NA,NA,NA
,,2/17/2022,NA,NA,NA,NA,NA,NA,NA
,,2/18/2022,NA,NA,NA,NA,NA,NA,NA
,,2/21/2022,NA,NA,NA,NA,NA,NA,NA
,,2/22/2022,NA,NA,NA,NA,NA,NA,NA
,,2/23/2022,NA,NA,NA,NA,NA,NA,NA
,,2/24/2022,NA,NA,NA,NA,NA,NA,NA
,,2/25/2022,NA,NA,NA,NA,NA,NA,NA
,,2/28/2022,NA,NA,NA,NA,NA,NA,NA
,,3/1/2022,NA,NA,NA,NA,NA,NA,NA
,,3/2/2022,NA,NA,NA,NA,NA,NA,NA
,,3/3/2022,NA,NA,NA,NA,NA,NA,NA
,,3/4/2022,NA,NA,NA,NA,NA,NA,NA
,,3/7/2022,NA,NA,NA,NA,NA,NA,NA
,,3/8/2022,NA,NA,NA,NA,NA,NA,NA
,,3/9/2022,NA,NA,NA,NA,NA,NA,NA
,,3/10/2022,NA,NA,NA,NA,NA,NA,NA
,,3/11/2022,NA,NA,NA,NA,NA,NA,NA
,,3/14/2022,NA,NA,NA,NA,NA,NA,NA
,,3/15/2022,NA,NA,NA,NA,NA,NA,NA
,,3/16/2022,NA,NA,NA,NA,NA,NA,NA
,,3/17/2022,NA,NA,NA,NA,NA,NA,NA
,,3/18/2022,NA,NA,NA,NA,NA,NA,NA
,,3/21/2022,NA,NA,NA,NA,NA,NA,NA
,,3/22/2022,NA,NA,NA,NA,NA,NA,NA
,,3/23/2022,NA,NA,NA,NA,NA,NA,NA
,,3/24/2022,NA,NA,NA,NA,NA,NA,NA
,,3/25/2022,NA,NA,NA,NA,NA,NA,NA
,,3/28/2022,NA,NA,NA,NA,NA,NA,NA
,,3/29/2022,NA,NA,NA,NA,NA,NA,NA
,,3/30/2022,NA,NA,NA,NA,NA,NA,NA
,,3/31/2022,NA,NA,NA,NA,NA,NA,NA
,,4/1/2022,NA,NA,NA,NA,NA,NA,NA
,,4/4/2022,NA,NA,NA,NA,NA,NA,NA
,,4/5/2022,NA,NA,NA,NA,NA,NA,NA
,,4/6/2022,NA,NA,NA,NA,NA,NA,NA
,,4/7/2022,NA,NA,NA,NA,NA,NA,NA
,,4/8/2022,NA,NA,NA,NA,NA,NA,NA
,,4/11/2022,NA,NA,NA,NA,NA,NA,NA
,,4/12/2022,NA,NA,NA,NA,NA,NA,NA
,,4/13/2022,NA,NA,NA,NA,NA,NA,NA
,,4/14/2022,NA,NA,NA,NA,NA,NA,NA
,,4/15/2022,NA,NA,NA,NA,NA,NA,NA
,,4/18/2022,NA,NA,NA,NA,NA,NA,NA
,,4/19/2022,NA,NA,NA,NA,NA,NA,NA
,,4/20/2022,NA,NA,NA,NA,NA,NA,NA
,,4/21/2022,NA,NA,NA,NA,NA,NA,NA
,,4/22/2022,NA,NA,NA,NA,NA,NA,NA
,,4/25/2022,NA,NA,NA,NA,NA,NA,NA
,,4/26/2022,NA,NA,NA,NA,NA,NA,NA
,,4/27/2022,NA,NA,NA,NA,NA,NA,NA
,,4/28/2022,NA,NA,NA,NA,NA,NA,NA
,,4/29/2022,NA,NA,NA,NA,NA,NA,NA
,,5/2/2022,NA,NA,NA,NA,NA,NA,NA
,,5/3/2022,NA,NA,NA,NA,NA,NA,NA
,,5/4/2022,NA,NA,NA,NA,NA,NA,NA
,,5/5/2022,NA,NA,NA,NA,NA,NA,NA
,,5/6/2022,NA,NA,NA,NA,NA,NA,NA
,,5/9/2022,NA,NA,NA,NA,NA,NA,NA
,,5/10/2022,NA,NA,NA,NA,NA,NA,NA
,,5/11/2022,NA,NA,NA,NA,NA,NA,NA
,,5/12/2022,NA,NA,NA,NA,NA,NA,NA
,,5/13/2022,NA,NA,NA,NA,NA,NA,NA
,,5/16/2022,NA,NA,NA,NA,NA,NA,NA
,,5/17/2022,NA,NA,NA,NA,NA,NA,NA
,,5/18/2022,NA,NA,NA,NA,NA,NA,NA
,,5/19/2022,NA,NA,NA,NA,NA,NA,NA
,,5/20/2022,NA,NA,NA,NA,NA,NA,NA
,,5/23/2022,NA,NA,NA,NA,NA,NA,NA
,,5/24/2022,NA,NA,NA,NA,NA,NA,NA
,,5/25/2022,NA,NA,NA,NA,NA,NA,NA
,,5/26/2022,NA,NA,NA,NA,NA,NA,NA
,,5/27/2022,NA,NA,NA,NA,NA,NA,NA
,,5/30/2022,NA,NA,NA,NA,NA,NA,NA
,,5/31/2022,NA,NA,NA,NA,NA,NA,NA
,,6/1/2022,NA,NA,NA,NA,NA,NA,NA
,,6/2/2022,NA,NA,NA,NA,NA,NA,NA
,,6/3/2022,NA,NA,NA,NA,NA,NA,NA
,,6/6/2022,NA,NA,NA,NA,NA,NA,NA
,,6/7/2022,NA,NA,NA,NA,NA,NA,NA
,,6/8/2022,NA,NA,NA,NA,NA,NA,NA
,,6/9/2022,NA,NA,NA,NA,NA,NA,NA
,,6/10/2022,NA,NA,NA,NA,NA,NA,NA
,,6/13/2022,NA,NA,NA,NA,NA,NA,NA
,,6/14/2022,NA,NA,NA,NA,NA,NA,NA
,,6/15/2022,NA,NA,NA,NA,NA,NA,NA
,,6/16/2022,NA,NA,NA,NA,NA,NA,NA
,,6/17/2022,NA,NA,NA,NA,NA,NA,NA
